2088,1055
2089,1058
2090,1062
2093,1053
2094,1054
2095,1057
2096,1063
2097,1073
2098,1074
2100,1083
2101,1084
2102,1077
2103,1086
2104,1095
2105,1096
2106,1097
2107,1098
2109,1093
2111,1113
2112,1079
2113,1104
2114,1105
2116,1085
2117,1089
2118,1120
2119,1119
2122,1088
2123,1091
2126,1108
2128,1101
2129,1092
2131,1109
2135,1127
2136,1130
2137,1131
2138,1117
2139,1118
2140,1115
2141,1116
2142,1141
2143,1124
2144,1125
2145,1142
2147,1126
2150,1148
2152,1132
2153,1133
2154,1134
2155,1135
2156,1136
2157,1137
2158,1138
2159,1140
2161,1157
2163,1163
2164,1158
2165,1146
2166,1161
2167,1162
2169,1179
2170,1149
2171,1153
2176,1151
2177,1175
2178,1155
2179,1172
2180,1159
2181,1160
2182,1154
2183,1150
2188,1156
2189,1196
2190,1180
2191,1168
2192,1170
2193,1188
2194,1176
2195,1177
2197,1178
2200,1207
2201,1208
2202,1184
2203,1185
2206,1189
2207,1226
2208,1192
2209,1193
2210,1218
2211,1213
2212,1205
2213,1195
2214,1197
2215,1198
2216,1201
2217,1220
2218,1222
2219,1199
2220,1200
2222,1229
2224,1242
2225,1240
2229,1204
2231,1209
2233,1237
2234,1224
2235,1225
2236,1242
2237,1247
2238,1214
2243,1221
2244,1231
2245,1252
2246,1248
2247,1239
2249,1233
2251,1260
2252,1261
2253,1244
2254,1249
2256,1250
2257,1251
2263,1273
2265,1258
2266,1278
2268,1262
2269,1263
2270,1265
2272,1266
2274,1267
2275,1268
2279,1284
2280,1271
2281,1272
2282,1285
2284,1282
2285,1280
2286,1288
2288,1289
2290,1292
2295,1290
2296,1295
2298,1297
2299,1296
2300,1299
2302,1300
2303,1306
2304,1307
2306,1302
2307,1303
2308,1304
2310,852
2311,1305
2313,1321
2314,1309
2315,1323
2316,1325
2317,1310
2319,1310
2320,1315
2321,1318
2322,1316
2323,1317
2324,1319
2325,1331
2326,1332
2327,1320
2328,1322
2330,1326
2331,1334
2333,1335
2334,1336
2337,1343
2339,1342
2341,1355
2342,1353
2344,1371
2346,1354
2347,1352
2348,1352
2352,1360
2353,1351
2355,1358
2356,1359
2357,1365
2358,1361
2366,1388
2367,1364
2368,1362
2369,1387
2372,1395
2373,1366
2374,1368
2376,1387
2381,1402
2385,1367
2388,1385
2391,1406
2392,1409
2394,1401
2395,1401
2396,1400
2397,1407
2399,1408
2401,1419
2402,1420
2403,1412
2404,1430
2405,1428
2412,1426
2414,1420
2416,1433
2418,1432
2420,1441
2421,1442
2422,1443
2423,1435
2424,1434
2426,1436
2427,1437
2430,1439
2431,1440
2432,1445
2433,1446
2436,1444
2446,469
2451,1460
2452,1457
2453,1461
2454,1466
2457,1462
2458,1463
2459,1469
2460,1470
2463,1468
2469,1476
2472,1480
2473,1481
2474,1474
2476,1479
2478,1491
2480,1492
